p,scenario,trial,seed,n_transmissions,conclusive_count,conclusive_fraction,qber,exact_qber,difference_from_exact,exact_conclusive_probability,difference_conclusive
0.07,triple,19,3779039268,1000,263,0.263,0.1520912547528517,0.14784734050371398,0.004243914249137726,0.28310655058285517,-0.020106550582855154
0.07,triple,20,2148306735,1000,261,0.261,0.1685823754789272,0.14784734050371398,0.02073503497521323,0.28310655058285517,-0.022106550582855156
0.07,triple,21,3504897002,1000,296,0.296,0.17229729729729729,0.14784734050371398,0.024449956793583305,0.28310655058285517,0.01289344941714482
0.07,triple,22,1009360955,1000,241,0.241,0.17012448132780084,0.14784734050371398,0.022277140824086855,0.28310655058285517,-0.04210655058285517
0.07,triple,23,2638313906,1000,255,0.255,0.16470588235294117,0.14784734050371398,0.016858541849227193,0.28310655058285517,-0.02810655058285516
0.07,triple,24,1822793459,1000,298,0.298,0.11409395973154363,0.14784734050371398,-0.033753380772170355,0.28310655058285517,0.014893449417144822
0.07,triple,25,2072568650,1000,277,0.277,0.148014440433213,0.14784734050371398,0.00016709992949900943,0.28310655058285517,-0.006106550582855141
0.07,triple,26,3955883272,1000,291,0.291,0.15120274914089346,0.14784734050371398,0.00335540863717948,0.28310655058285517,0.007893449417144816
0.07,triple,27,3743205144,1000,273,0.273,0.1684981684981685,0.14784734050371398,0.02065082799445453,0.28310655058285517,-0.010106550582855145
0.07,triple,28,3477318208,1000,287,0.287,0.17073170731707318,0.14784734050371398,0.022884366813359203,0.28310655058285517,0.003893449417144812
0.07,triple,29,60710128,1000,288,0.288,0.1527777777777778,0.14784734050371398,0.004930437274063809,0.28310655058285517,0.004893449417144813
0.07,triple,30,2559582976,1000,316,0.316,0.1550632911392405,0.14784734050371398,0.007215950635526519,0.28310655058285517,0.03289344941714484
0.07,triple,31,556709842,1000,286,0.286,0.1958041958041958,0.14784734050371398,0.04795685530048183,0.28310655058285517,0.002893449417144811
0.07,triple,32,2024393139,1000,269,0.269,0.15985130111524162,0.14784734050371398,0.012003960611527642,0.28310655058285517,-0.014106550582855149
0.07,triple,33,1920637149,1000,282,0.282,0.13829787234042554,0.14784734050371398,-0.009549468163288444,0.28310655058285517,-0.0011065505828551925
0.07,triple,34,2258172378,1000,291,0.291,0.13402061855670103,0.14784734050371398,-0.013826721947012954,0.28310655058285517,0.007893449417144816
0.07,triple,35,2435452292,1000,278,0.278,0.1510791366906475,0.14784734050371398,0.0032317961869335055,0.28310655058285517,-0.0051065505828551405
0.07,triple,36,1836129885,1000,275,0.275,0.12727272727272726,0.14784734050371398,-0.02057461323098672,0.28310655058285517,-0.008106550582855143
0.07,triple,37,2276178508,1000,260,0.26,0.14615384615384616,0.14784734050371398,-0.001693494349867819,0.28310655058285517,-0.023106550582855157
0.07,triple,38,3996224692,1000,263,0.263,0.155893536121673,0.14784734050371398,0.008046195617959023,0.28310655058285517,-0.020106550582855154
0.07,triple,39,3043787352,1000,273,0.273,0.12087912087912088,0.14784734050371398,-0.0269682196245931,0.28310655058285517,-0.010106550582855145
0.07,triple,40,4035628778,1000,277,0.277,0.1588447653429603,0.14784734050371398,0.010997424839246317,0.28310655058285517,-0.006106550582855141
0.07,triple,41,1495428073,1000,269,0.269,0.12639405204460966,0.14784734050371398,-0.021453288459104325,0.28310655058285517,-0.014106550582855149
0.07,triple,42,908209008,1000,260,0.26,0.15,0.14784734050371398,0.0021526594962860135,0.28310655058285517,-0.023106550582855157
0.07,triple,43,189810026,1000,272,0.272,0.1213235294117647,0.14784734050371398,-0.026523811091949276,0.28310655058285517,-0.011106550582855146
0.07,triple,44,627387743,1000,292,0.292,0.14383561643835616,0.14784734050371398,-0.0040117240653578246,0.28310655058285517,0.008893449417144816
0.07,triple,45,2642523175,1000,282,0.282,0.13829787234042554,0.14784734050371398,-0.009549468163288444,0.28310655058285517,-0.0011065505828551925
0.07,triple,46,2117816477,1000,298,0.298,0.15771812080536912,0.14784734050371398,0.009870780301655141,0.28310655058285517,0.014893449417144822
0.07,triple,47,2683305089,1000,270,0.27,0.13703703703703704,0.14784734050371398,-0.01081030346667694,0.28310655058285517,-0.013106550582855148
0.07,triple,48,3838432171,1000,268,0.268,0.14925373134328357,0.14784734050371398,0.0014063908395695879,0.28310655058285517,-0.01510655058285515
0.07,triple,49,1272526222,1000,281,0.281,0.1387900355871886,0.14784734050371398,-0.009057304916525372,0.28310655058285517,-0.002106550582855138
0.07,triple,50,1795015639,1000,285,0.285,0.1543859649122807,0.14784734050371398,0.006538624408566729,0.28310655058285517,0.0018934494171448102
0.08,triple,1,2711640350,1000,296,0.296,0.18243243243243243,0.16462715982799106,0.01780527260444137,0.28729686728931997,0.008703132710680017
0.08,triple,2,1029325074,1000,276,0.276,0.15942028985507245,0.16462715982799106,-0.00520686997291861,0.28729686728931997,-0.011296867289319945
0.08,triple,3,1589025773,1000,274,0.274,0.20802919708029197,0.16462715982799106,0.04340203725230091,0.28729686728931997,-0.013296867289319947
0.08,triple,4,3086546219,1000,305,0.305,0.17704918032786884,0.16462715982799106,0.012422020499877784,0.28729686728931997,0.017703132710680025
0.08,triple,5,1754973370,1000,299,0.299,0.18394648829431437,0.16462715982799106,0.01931932846632331,0.28729686728931997,0.01170313271068002
0.08,triple,6,2658996130,1000,262,0.262,0.16030534351145037,0.16462715982799106,-0.004321816316540689,0.28729686728931997,-0.025296867289319958
0.08,triple,7,3909429046,1000,279,0.279,0.14336917562724014,0.16462715982799106,-0.021257984200750923,0.28729686728931997,-0.008296867289319942
0.08,triple,8,2168956508,1000,290,0.29,0.16896551724137931,0.16462715982799106,0.004338357413388255,0.28729686728931997,0.002703132710680012
0.08,triple,9,734211589,1000,288,0.288,0.16666666666666666,0.16462715982799106,0.0020395068386755977,0.28729686728931997,0.00070313271068001
0.08,triple,10,608105463,1000,279,0.279,0.1935483870967742,0.16462715982799106,0.02892122726878313,0.28729686728931997,-0.008296867289319942
0.08,triple,11,1509602194,1000,286,0.286,0.17132867132867133,0.16462715982799106,0.006701511500680268,0.28729686728931997,-0.0012968672893199917
0.08,triple,12,3983696176,1000,263,0.263,0.1596958174904943,0.16462715982799106,-0.004931342337496758,0.28729686728931997,-0.024296867289319957
0.08,triple,13,1824275253,1000,302,0.302,0.12251655629139073,0.16462715982799106,-0.04211060353660033,0.28729686728931997,0.014703132710680022
0.08,triple,14,368993140,1000,281,0.281,0.1387900355871886,0.16462715982799106,-0.02583712424080245,0.28729686728931997,-0.006296867289319941
0.08,triple,15,3036880466,1000,268,0.268,0.20522388059701493,0.16462715982799106,0.040596720769023875,0.28729686728931997,-0.019296867289319952
0.08,triple,16,726404701,1000,278,0.278,0.1474820143884892,0.16462715982799106,-0.017145145439501852,0.28729686728931997,-0.009296867289319943
0.08,triple,17,1457423613,1000,296,0.296,0.1554054054054054,0.16462715982799106,-0.00922175442258566,0.28729686728931997,0.008703132710680017
0.08,triple,18,3928648000,1000,263,0.263,0.1482889733840304,0.16462715982799106,-0.01633818644396065,0.28729686728931997,-0.024296867289319957
0.08,triple,19,567769349,1000,266,0.266,0.14661654135338345,0.16462715982799106,-0.01801061847460761,0.28729686728931997,-0.021296867289319954
0.08,triple,20,3694928704,1000,305,0.305,0.17704918032786884,0.16462715982799106,0.012422020499877784,0.28729686728931997,0.017703132710680025
0.08,triple,21,82546378,1000,287,0.287,0.16376306620209058,0.16462715982799106,-0.0008640936259004806,0.28729686728931997,-0.00029686728931999085
0.08,triple,22,1642415624,1000,267,0.267,0.149812734082397,0.16462715982799106,-0.014814425745594051,0.28729686728931997,-0.020296867289319953
0.08,triple,23,4128982195,1000,301,0.301,0.16611295681063123,0.16462715982799106,0.0014857969826401751,0.28729686728931997,0.013703132710680022
0.08,triple,24,2394263611,1000,310,0.31,0.14193548387096774,0.16462715982799106,-0.022691675957023316,0.28729686728931997,0.02270313271068003
0.08,triple,25,3755680839,1000,280,0.28,0.18571428571428572,0.16462715982799106,0.02108712588629466,0.28729686728931997,-0.0072968672893199416
0.08,triple,26,2738703008,1000,310,0.31,0.13548387096774195,0.16462715982799106,-0.02914328886024911,0.28729686728931997,0.02270313271068003
0.08,triple,27,2614202966,1000,314,0.314,0.16878980891719744,0.16462715982799106,0.004162649089206383,0.28729686728931997,0.026703132710680033
0.08,triple,28,2039490430,1000,285,0.285,0.14385964912280702,0.16462715982799106,-0.02076751070518404,0.28729686728931997,-0.0022968672893199926
0.08,triple,29,666292842,1000,282,0.282,0.1453900709219858,0.16462715982799106,-0.019237088906005256,0.28729686728931997,-0.005296867289319995
0.08,triple,30,2878486723,1000,272,0.272,0.14338235294117646,0.16462715982799106,-0.0212448068868146,0.28729686728931997,-0.015296867289319949
0.08,triple,31,352197845,1000,282,0.282,0.1595744680851064,0.16462715982799106,-0.0050526917428846685,0.28729686728931997,-0.005296867289319995
0.08,triple,32,2519921009,1000,283,0.283,0.15901060070671377,0.16462715982799106,-0.005616559121277287,0.28729686728931997,-0.004296867289319994
0.08,triple,33,2984844090,1000,313,0.313,0.1501597444089457,0.16462715982799106,-0.014467415419045365,0.28729686728931997,0.025703132710680032
0.08,triple,34,1348041989,1000,269,0.269,0.1895910780669145,0.16462715982799106,0.024963918238923438,0.28729686728931997,-0.01829686728931995
0.08,triple,35,3179816969,1000,305,0.305,0.18360655737704917,0.16462715982799106,0.018979397549058113,0.28729686728931997,0.017703132710680025
0.08,triple,36,2109875206,1000,267,0.267,0.15730337078651685,0.16462715982799106,-0.00732378904147421,0.28729686728931997,-0.020296867289319953
0.08,triple,37,2158091724,1000,317,0.317,0.14195583596214512,0.16462715982799106,-0.022671323865845944,0.28729686728931997,0.029703132710680036
0.08,triple,38,81822809,1000,291,0.291,0.14776632302405499,0.16462715982799106,-0.016860836803936075,0.28729686728931997,0.0037031327106800127
0.08,triple,39,1053754851,1000,288,0.288,0.16319444444444445,0.16462715982799106,-0.0014327153835466122,0.28729686728931997,0.00070313271068001
0.08,triple,40,633782393,1000,257,0.257,0.19844357976653695,0.16462715982799106,0.033816419938545894,0.28729686728931997,-0.030296867289319962
0.08,triple,41,2232202458,1000,314,0.314,0.1624203821656051,0.16462715982799106,-0.0022067776623859725,0.28729686728931997,0.026703132710680033
0.08,triple,42,2735210181,1000,297,0.297,0.1447811447811448,0.16462715982799106,-0.01984601504684627,0.28729686728931997,0.009703132710680018
0.08,triple,43,1510929523,1000,296,0.296,0.16891891891891891,0.16462715982799106,0.004291759090927855,0.28729686728931997,0.008703132710680017
0.08,triple,44,320153736,1000,326,0.326,0.17484662576687116,0.16462715982799106,0.010219465938880096,0.28729686728931997,0.038703132710680044
0.08,triple,45,3381246928,1000,311,0.311,0.13504823151125403,0.16462715982799106,-0.02957892831673703,0.28729686728931997,0.02370313271068003
0.08,triple,46,140650308,1000,295,0.295,0.16610169491525423,0.16462715982799106,0.001474535087263168,0.28729686728931997,0.007703132710680016
0.08,triple,47,3599245791,1000,304,0.304,0.11513157894736842,0.16462715982799106,-0.04949558088062264,0.28729686728931997,0.016703132710680024
0.08,triple,48,3782610108,1000,305,0.305,0.15081967213114755,0.16462715982799106,-0.013807487696843507,0.28729686728931997,0.017703132710680025
0.08,triple,49,1637015675,1000,287,0.287,0.14634146341463414,0.16462715982799106,-0.018285696413356922,0.28729686728931997,-0.00029686728931999085
0.08,triple,50,1906976659,1000,273,0.273,0.15384615384615385,0.16462715982799106,-0.010781005981837205,0.28729686728931997,-0.014296867289319948
0.09,triple,1,192069195,1000,283,0.283,0.19081272084805653,0.18055204503380926,0.010260675814247278,0.29135468403219145,-0.008354684032191473
0.09,triple,2,2003718956,1000,301,0.301,0.2059800664451827,0.18055204503380926,0.025428021411373458,0.29135468403219145,0.009645315967808543
0.09,triple,3,4213768807,1000,290,0.29,0.17586206896551723,0.18055204503380926,-0.004689976068292023,0.29135468403219145,-0.0013546840321914666
0.09,triple,4,1594425171,1000,302,0.302,0.15562913907284767,0.18055204503380926,-0.024922905960961583,0.29135468403219145,0.010645315967808544
0.09,triple,5,916833826,1000,267,0.267,0.15355805243445692,0.18055204503380926,-0.02699399259935234,0.29135468403219145,-0.02435468403219143
0.09,triple,6,289306524,1000,280,0.28,0.17857142857142858,0.18055204503380926,-0.00198061646238068,0.29135468403219145,-0.01135468403219142
0.09,triple,7,2016421437,1000,273,0.273,0.18315018315018314,0.18055204503380926,0.0025981381163738826,0.29135468403219145,-0.018354684032191426
0.09,triple,8,327844169,1000,301,0.301,0.12956810631229235,0.18055204503380926,-0.05098393872151691,0.29135468403219145,0.009645315967808543
0.09,triple,9,4001458613,1000,293,0.293,0.16040955631399317,0.18055204503380926,-0.020142488719816082,0.29135468403219145,0.001645315967808536
0.09,triple,10,1297334924,1000,279,0.279,0.15412186379928317,0.18055204503380926,-0.02643018123452609,0.29135468403219145,-0.01235468403219142
0.09,triple,11,256271889,1000,273,0.273,0.16483516483516483,0.18055204503380926,-0.015716880198644423,0.29135468403219145,-0.018354684032191426
0.09,triple,12,1286686306,1000,313,0.313,0.1757188498402556,0.18055204503380926,-0.004833195193553658,0.29135468403219145,0.021645315967808554
0.09,triple,13,2506139811,1000,279,0.279,0.2114695340501792,0.18055204503380926,0.030917489016369953,0.29135468403219145,-0.01235468403219142
0.09,triple,14,399964281,1000,300,0.3,0.19,0.18055204503380926,0.009447954966190747,0.29135468403219145,0.008645315967808542
0.09,triple,15,2153331081,1000,301,0.301,0.2026578073089701,0.18055204503380926,0.02210576227516084,0.29135468403219145,0.009645315967808543
0.09,triple,16,3855357834,1000,272,0.272,0.19852941176470587,0.18055204503380926,0.017977366730896616,0.29135468403219145,-0.019354684032191427
0.09,triple,17,1854798514,1000,298,0.298,0.18791946308724833,0.18055204503380926,0.007367418053439073,0.29135468403219145,0.0066453159678085405
0.09,triple,18,2597121606,1000,278,0.278,0.20503597122302158,0.18055204503380926,0.02448392618921233,0.29135468403219145,-0.013354684032191422
0.09,triple,19,1590452612,1000,315,0.315,0.17777777777777778,0.18055204503380926,-0.0027742672560314707,0.29135468403219145,0.023645315967808556
0.09,triple,20,2732567934,1000,291,0.291,0.19243986254295534,0.18055204503380926,0.011887817509146081,0.29135468403219145,-0.0003546840321914657
0.09,triple,21,3901789591,1000,289,0.289,0.18685121107266436,0.18055204503380926,0.0062991660388551085,0.29135468403219145,-0.0023546840321914675
0.09,triple,22,2031576534,1000,290,0.29,0.2206896551724138,0.18055204503380926,0.040137610138604535,0.29135468403219145,-0.0013546840321914666
0.09,triple,23,3590886223,1000,319,0.319,0.21003134796238246,0.18055204503380926,0.029479302928573203,0.29135468403219145,0.02764531596780856
0.09,triple,24,2816285698,1000,300,0.3,0.19666666666666666,0.18055204503380926,0.0161146216328574,0.29135468403219145,0.008645315967808542
0.09,triple,25,3040597600,1000,310,0.31,0.16129032258064516,0.18055204503380926,-0.0192617224531641,0.29135468403219145,0.01864531596780855
0.09,triple,26,1244833498,1000,296,0.296,0.19256756756756757,0.18055204503380926,0.012015522533758316,0.29135468403219145,0.004645315967808539
0.09,triple,27,2903633852,1000,284,0.284,0.16901408450704225,0.18055204503380926,-0.011537960526767005,0.29135468403219145,-0.007354684032191472
0.09,triple,28,3799382299,1000,307,0.307,0.19543973941368079,0.18055204503380926,0.01488769437987153,0.29135468403219145,0.01564531596780855
0.09,triple,29,921977829,1000,277,0.277,0.1624548736462094,0.18055204503380926,-0.018097171387599864,0.29135468403219145,-0.014354684032191423
0.09,triple,30,3030295348,1000,267,0.267,0.18352059925093633,0.18055204503380926,0.0029685542171270785,0.29135468403219145,-0.02435468403219143
0.09,triple,31,712928424,1000,297,0.297,0.14814814814814814,0.18055204503380926,-0.032403896885661115,0.29135468403219145,0.00564531596780854
